지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,적설(cm),3시간신적설(cm)
112,인천,2024-02-05 16:00,2.2,,,9,5.1,,50,,88,,6.3,0.4,1012.1,,1020.8,,,
112,인천,2024-02-05 17:00,1.4,,,9,5.2,,50,,91,,6.1,0,1013.3,,1022,,,
112,인천,2024-02-05 18:00,1,,0.4,,7.6,,50,,92,,6.1,-0.1,1014.1,,1022.8,,,
112,인천,2024-02-05 19:00,0.6,,,9,5.1,,70,,93,,5.9,-0.4,1014.8,,1023.5,,,
112,인천,2024-02-05 20:00,0.3,,,9,5.3,,70,,94,,5.9,-0.5,1015.3,,1024.1,,0.1,
112,인천,2024-02-05 21:00,0.3,,0.7,,4.1,,70,,94,,5.9,-0.5,1015.8,,1024.6,,0.5,0.5
112,인천,2024-02-05 22:00,0.3,,,9,3.2,,70,,94,,5.9,-0.5,1016.1,,1024.9,,0.6,
112,인천,2024-02-05 23:00,0.3,,,9,2.5,,70,,93,,5.8,-0.7,1016.4,,1025.2,,0.7,
112,인천,2024-02-06 0:00,0.3,,0.3,,3.2,,50,,93,,5.8,-0.7,1016.5,,1025.3,,0.9,0.4
112,인천,2024-02-06 1:00,0.1,,,9,1.8,,70,,95,,5.8,-0.6,1016.5,,1025.3,,1.2,
112,인천,2024-02-06 2:00,0,,,9,2,,50,,94,,5.8,-0.8,1016.4,,1025.2,,1.3,
112,인천,2024-02-06 3:00,-0.2,,0.1,,2.1,,20,,94,,5.7,-1,1016.3,,1025.1,,1.3,0.4
112,인천,2024-02-06 4:00,-0.5,,,9,3,,50,,94,,5.6,-1.3,1016.1,,1024.9,,1.3,
112,인천,2024-02-06 5:00,-0.6,,,9,1.5,,20,,93,,5.5,-1.5,1016.5,,1025.3,,1.3,
112,인천,2024-02-06 6:00,-0.7,,0,,2.6,,70,,92,,5.4,-1.8,1016.9,,1025.7,,1.3,0
112,인천,2024-02-06 7:00,-0.7,,,9,2.8,,320,,92,,5.4,-1.8,1017,,1025.8,,1.3,
112,인천,2024-02-06 8:00,-0.7,,,9,2.6,,20,,90,,5.2,-2.1,1017.5,,1026.3,,1.3,
112,인천,2024-02-06 9:00,-0.3,,0,,1.5,,340,,89,,5.4,-1.8,1017.6,,1026.4,,1.2,0
112,인천,2024-02-06 10:00,-0.1,,,9,1.8,,320,,88,,5.4,-1.8,1017.7,,1026.5,,1.1,
112,인천,2024-02-06 11:00,0.1,,,9,0.9,,320,,86,,5.3,-1.9,1017.9,,1026.7,,1,
112,인천,2024-02-06 12:00,0.7,,,9,1.7,,320,,86,,5.6,-1.3,1017.5,,1026.3,,0.3,
112,인천,2024-02-06 13:00,1,,,9,2.1,,270,,84,,5.5,-1.4,1016.8,,1025.5,,,
112,인천,2024-02-06 14:00,1,,,9,2.2,,290,,83,,5.5,-1.5,1016.3,,1025,,,
112,인천,2024-02-06 15:00,1.7,,,9,1.9,,290,,82,,5.7,-1,1015.9,,1024.6,,,
112,인천,2024-02-06 16:00,1.6,,,9,2,,320,,78,,5.4,-1.8,1015.9,,1024.6,,,
112,인천,2024-02-06 17:00,1,,,9,2.6,,320,,80,,5.3,-2,1015.9,,1024.6,,,
112,인천,2024-02-06 18:00,0.9,,,9,2.3,,270,,81,,5.3,-1.9,1015.9,,1024.6,,,
112,인천,2024-02-06 19:00,0.7,,,9,3.2,,270,,81,,5.2,-2.1,1016.2,,1025,,,
112,인천,2024-02-06 20:00,0.5,,,9,1.8,,270,,81,,5.2,-2.3,1016.1,,1024.9,,,
112,인천,2024-02-06 21:00,0.5,,0,,2.4,,270,,84,,5.4,-1.8,1016.3,,1025.1,,,
112,인천,2024-02-06 22:00,0.3,,,9,2.8,,250,,81,,5.1,-2.5,1016.4,,1025.2,,,
112,인천,2024-02-06 23:00,-0.3,,,9,2.4,,270,,86,,5.2,-2.3,1016.5,,1025.3,,,
112,인천,2024-02-07 0:00,-0.7,,0,,3.3,,290,,87,,5.1,-2.5,1016.4,,1025.2,,,
112,인천,2024-02-07 1:00,-1.1,,,,2.9,,290,,87,,4.9,-2.9,1016.3,,1025.1,,,
112,인천,2024-02-07 2:00,-1.1,,,,2.8,,290,,88,,5,-2.8,1016.1,,1024.9,,,
112,인천,2024-02-07 3:00,-1.1,,,,2.8,,340,,85,,4.8,-3.3,1015.9,,1024.7,,,
112,인천,2024-02-07 4:00,-1.4,,,,2.1,,360,,84,,4.6,-3.7,1015.6,,1024.4,,,
112,인천,2024-02-07 5:00,-1.6,,,,2.6,,320,,86,,4.7,-3.6,1015.4,,1024.2,,,
112,인천,2024-02-07 6:00,-2,,,,2.3,,290,,88,,4.6,-3.7,1015.4,,1024.2,,,
112,인천,2024-02-07 7:00,-2.1,,,,1.7,,290,,86,,4.5,-4.1,1015.7,,1024.5,,,
112,인천,2024-02-07 8:00,-2.4,,,,1.3,,290,,87,,4.5,-4.2,1016.1,,1024.9,,,
112,인천,2024-02-07 9:00,-1.8,,,,2.6,,320,,88,,4.7,-3.5,1016.2,,1025,,,
112,인천,2024-02-07 10:00,-0.7,,,,1.9,,320,,84,,4.9,-3,1016.4,,1025.2,,,
112,인천,2024-02-07 11:00,0.1,,,,1.9,,320,,80,,4.9,-2.9,1016.3,,1025.1,,,
112,인천,2024-02-07 12:00,1.5,,,,1.6,,270,,73,,5,-2.8,1015.6,,1024.3,,,
112,인천,2024-02-07 13:00,1.3,,,,3.5,,230,,68,,4.6,-3.9,1015.1,,1023.8,,,
112,인천,2024-02-07 14:00,2.5,,,,3,,230,,65,,4.8,-3.4,1014.6,,1023.3,,,
112,인천,2024-02-07 15:00,3,,,,3,,200,,63,,4.8,-3.3,1014.3,,1022.9,,,
112,인천,2024-02-07 16:00,2.7,,,,2.4,,230,,63,,4.7,-3.6,1014.3,,1023,,,
112,인천,2024-02-07 17:00,2,,,,2.9,,290,,68,,4.8,-3.2,1014.2,,1022.9,,,
112,인천,2024-02-07 18:00,0.9,,,,2.2,,320,,68,,4.4,-4.3,1014.3,,1023,,,
112,인천,2024-02-07 19:00,0.1,,,,1.7,,320,,71,,4.4,-4.5,1014.6,,1023.4,,,
112,인천,2024-02-07 20:00,-0.1,,,,1.6,,320,,76,,4.6,-3.8,1014.8,,1023.6,,,
112,인천,2024-02-07 21:00,-0.4,,,,2,,290,,77,,4.6,-3.9,1014.8,,1023.6,,,
112,인천,2024-02-07 22:00,-0.7,,,,1.6,,320,,79,,4.6,-3.8,1015.1,,1023.9,,,
112,인천,2024-02-07 23:00,-1,,,,1.9,,290,,80,,4.5,-4,1014.9,,1023.7,,,
112,인천,2024-02-08 0:00,-0.9,,,,1.2,,340,,80,,4.6,-3.9,1014.7,,1023.5,,,
112,인천,2024-02-08 1:00,-1.2,,,,1.6,,290,,84,,4.7,-3.5,1014.3,,1023.1,,,
112,인천,2024-02-08 2:00,-1.5,,,,1.5,,360,,82,,4.5,-4.1,1013.9,,1022.7,,,
112,인천,2024-02-08 3:00,-2,,,,0.9,,20,,81,,4.3,-4.8,1013.8,,1022.6,,,
112,인천,2024-02-08 4:00,-1.7,,,,1,,360,,81,,4.4,-4.5,1013.3,,1022.1,,,
112,인천,2024-02-08 5:00,-2,,,,1.4,,70,,79,,4.2,-5.1,1013.4,,1022.2,,,
112,인천,2024-02-08 6:00,-2.1,,,,1.4,,320,,79,,4.2,-5.2,1013.4,,1022.2,,,
112,인천,2024-02-08 7:00,-2.2,,,,0.5,,270,,87,,4.5,-4,1013.8,,1022.6,,,
112,인천,2024-02-08 8:00,-2.4,,,,1.3,,230,,86,,4.4,-4.4,1014.3,,1023.1,,,
112,인천,2024-02-08 9:00,-1,,,,0.7,,230,,84,,4.8,-3.3,1014.7,,1023.5,,,
112,인천,2024-02-08 10:00,0.5,,,,1.1,,250,,80,,5.1,-2.5,1014.4,,1023.1,,,
112,인천,2024-02-08 11:00,1.3,,,,2.3,,290,,73,,4.9,-3,1014.5,,1023.2,,,
112,인천,2024-02-08 12:00,1.8,,,,1.8,,320,,66,,4.6,-3.8,1014.3,,1023,,,
112,인천,2024-02-08 13:00,2.7,,,,1.5,,320,,59,,4.4,-4.5,1013.5,,1022.2,,,
112,인천,2024-02-08 14:00,3.9,,,,2.2,,250,,50,,4.1,-5.5,1012.5,,1021.1,,,
112,인천,2024-02-08 15:00,3.3,,,,3.5,,230,,47,,3.6,-6.9,1012.4,,1021,,,
112,인천,2024-02-08 16:00,3.1,,,,2.7,,230,,48,,3.7,-6.8,1012.1,,1020.7,,,
112,인천,2024-02-08 17:00,2.8,,,,3,,230,,52,,3.9,-6.1,1012.2,,1020.8,,,
112,인천,2024-02-08 18:00,1.3,,,,2.4,,270,,45,,3,-9.3,1012.7,,1021.4,,,
112,인천,2024-02-08 19:00,0.3,,,,0.5,,270,,55,,3.4,-7.7,1013.1,,1021.8,,,
112,인천,2024-02-08 20:00,-0.5,,,,0.3,,0,,62,,3.7,-6.8,1013.2,,1022,,,
112,인천,2024-02-08 21:00,-0.8,,,,0.2,,0,,65,,3.8,-6.5,1013.3,,1022.1,,,
112,인천,2024-02-08 22:00,-0.8,,,,0.7,,180,,67,,3.9,-6.1,1013.3,,1022.1,,,
112,인천,2024-02-08 23:00,-1.1,,,,0,,0,,66,,3.7,-6.6,1013.1,,1021.9,,,
112,인천,2024-02-09 0:00,-1,,,,0.4,,0,,66,,3.8,-6.5,1013.1,,1021.9,,,
112,인천,2024-02-09 1:00,-1,,,,1.4,,180,,72,,4.1,-5.4,1013.2,,1022,,,
112,인천,2024-02-09 2:00,-1.3,,,,1.2,,160,,73,,4.1,-5.5,1013.2,,1022,,,
112,인천,2024-02-09 3:00,-1.3,,,,1,,160,,76,,4.2,-4.9,1013.2,,1022,,,
112,인천,2024-02-09 4:00,-1.2,,,,1.2,,290,,85,,4.8,-3.4,1013.3,,1022.1,,,
112,인천,2024-02-09 5:00,-1.6,,,,1.8,,340,,87,,4.8,-3.4,1013.4,,1022.2,,,
112,인천,2024-02-09 6:00,-1.8,,,,1.6,,320,,81,,4.3,-4.6,1013.4,,1022.2,,,
112,인천,2024-02-09 7:00,-2.4,,,,1.8,,360,,75,,3.8,-6.2,1013.4,,1022.2,,,
112,인천,2024-02-09 8:00,-2.7,,,,1.1,,90,,73,,3.7,-6.8,1013.6,,1022.4,,,
112,인천,2024-02-09 9:00,-0.7,,,,1.3,,180,,68,,4,-5.8,1014,,1022.8,,,
112,인천,2024-02-09 10:00,1.2,,,,1.1,,180,,66,,4.4,-4.4,1014.3,,1023,,,
112,인천,2024-02-09 11:00,2.8,,,,2.6,,200,,58,,4.3,-4.6,1014.6,,1023.3,,,
112,인천,2024-02-09 12:00,3.7,,,,2.8,,230,,58,,4.6,-3.8,1014.5,,1023.1,,,
112,인천,2024-02-09 13:00,4.6,,,,4.5,,200,,54,,4.6,-3.9,1013.8,,1022.4,,,
112,인천,2024-02-09 14:00,4.2,,,,4.7,,250,,53,,4.4,-4.5,1013.2,,1021.8,,,
112,인천,2024-02-09 15:00,4.1,,,,4.1,,250,,55,,4.5,-4.1,1013,,1021.6,,,
112,인천,2024-02-09 16:00,3.8,,,,4,,270,,51,,4.1,-5.4,1013,,1021.6,,,
112,인천,2024-02-09 17:00,3.5,,,,2.8,,270,,54,,4.2,-4.9,1013,,1021.6,,,
112,인천,2024-02-09 18:00,2.3,,,,3.3,,270,,59,,4.2,-4.9,1013.2,,1021.9,,,
112,인천,2024-02-09 19:00,1.8,,,,2.8,,250,,66,,4.6,-3.8,1013.5,,1022.2,,,
112,인천,2024-02-09 20:00,1.6,,,,3,,230,,71,,4.9,-3.1,1013.9,,1022.6,,,
112,인천,2024-02-09 21:00,1.5,,,,3.9,,250,,70,,4.8,-3.3,1014.1,,1022.8,,,
112,인천,2024-02-09 22:00,1.4,,,,3.5,,250,,69,,4.7,-3.6,1014.2,,1022.9,,,
112,인천,2024-02-09 23:00,1.1,,,,3.1,,270,,70,,4.6,-3.7,1014.5,,1023.2,,,
112,인천,2024-02-10 0:00,0.6,,,,1,,290,,72,,4.6,-3.8,1014.7,,1023.4,,,
112,인천,2024-02-10 1:00,-0.2,,,,0.2,,0,,74,,4.5,-4.2,1014.6,,1023.4,,,
112,인천,2024-02-10 2:00,-0.3,,,,0.8,,230,,77,,4.6,-3.8,1014.7,,1023.5,,,
112,인천,2024-02-10 3:00,-0.5,,,,1.3,,200,,80,,4.7,-3.5,1014.5,,1023.3,,,
112,인천,2024-02-10 4:00,-0.4,,,,1.1,,180,,82,,4.9,-3.1,1013.9,,1022.7,,,
112,인천,2024-02-10 5:00,-0.2,,,,1.8,,180,,85,,5.1,-2.4,1013.7,,1022.5,,,
112,인천,2024-02-10 6:00,-0.2,,,,2.5,,160,,85,,5.1,-2.4,1013.6,,1022.3,,,
112,인천,2024-02-10 7:00,-0.1,,,,3.1,,180,,86,,5.2,-2.1,1013.6,,1022.4,,,
112,인천,2024-02-10 8:00,0.2,,,,2.6,,180,,82,,5.1,-2.5,1014.3,,1023.1,,,
112,인천,2024-02-10 9:00,0.9,,,,2.7,,180,,84,,5.5,-1.5,1014.9,,1023.6,,,
112,인천,2024-02-10 10:00,1.9,,,,2.6,,180,,80,,5.6,-1.1,1015.3,,1024,,,
112,인천,2024-02-10 11:00,3.6,,,,2.2,,200,,75,,5.9,-0.4,1015.4,,1024,,,
112,인천,2024-02-10 12:00,4.4,,,,2.6,,290,,67,,5.6,-1.2,1015.4,,1024,,,
112,인천,2024-02-10 13:00,5.3,,,,3.7,,250,,44,,3.9,-5.9,1014.8,,1023.4,,,
112,인천,2024-02-10 14:00,5.6,,,,3.1,,290,,39,,3.6,-7.2,1014.4,,1023,,,
112,인천,2024-02-10 15:00,5.1,,,,3.5,,270,,46,,4.1,-5.5,1014.2,,1022.8,,,
112,인천,2024-02-10 16:00,4.7,,,,3.4,,250,,54,,4.6,-3.8,1014.4,,1023,,,
112,인천,2024-02-10 17:00,4.1,,,,3.1,,250,,57,,4.7,-3.6,1014.6,,1023.2,,,
112,인천,2024-02-10 18:00,2.7,,,,3.8,,250,,70,,5.2,-2.2,1015,,1023.7,,,
112,인천,2024-02-10 19:00,2,,,,3.4,,250,,71,,5,-2.7,1015.5,,1024.2,,,
112,인천,2024-02-10 20:00,1.7,,,,2.7,,270,,72,,5,-2.8,1015.8,,1024.5,,,
112,인천,2024-02-10 21:00,1.5,,,,1.8,,290,,74,,5,-2.6,1015.6,,1024.3,,,
112,인천,2024-02-10 22:00,1.1,,,,2.8,,290,,63,,4.2,-5.1,1015.9,,1024.6,,,
112,인천,2024-02-10 23:00,0.4,,,,2.6,,290,,74,,4.6,-3.7,1015.7,,1024.5,,,
112,인천,2024-02-11 0:00,-0.4,,,,0.4,,0,,74,,4.4,-4.4,1015.7,,1024.5,,,
112,인천,2024-02-11 1:00,-0.9,,,,1.6,,320,,75,,4.3,-4.7,1015.6,,1024.4,,,
112,인천,2024-02-11 2:00,-1.2,,,,0.9,,270,,76,,4.3,-4.8,1015.7,,1024.5,,,
112,인천,2024-02-11 3:00,-1.7,,,,1.6,,320,,70,,3.8,-6.4,1015.8,,1024.6,,,
112,인천,2024-02-11 4:00,-2.3,,,,1.6,,320,,75,,3.9,-6.1,1015.4,,1024.2,,,
112,인천,2024-02-11 5:00,-2.4,,,,2.2,,320,,74,,3.8,-6.4,1015.3,,1024.1,,,
112,인천,2024-02-11 6:00,-2.8,,,,1.3,,250,,75,,3.7,-6.6,1014.9,,1023.8,,,
112,인천,2024-02-11 7:00,-2.6,,,,1.7,,250,,75,,3.8,-6.4,1015.1,,1023.9,,,
112,인천,2024-02-11 8:00,-2.4,,,,1.3,,230,,73,,3.8,-6.5,1015.3,,1024.1,,,
112,인천,2024-02-11 9:00,-1.1,,,,0.8,,270,,69,,3.9,-6,1016.1,,1024.9,,,
112,인천,2024-02-11 10:00,0.4,,,,0.8,,360,,65,,4.1,-5.4,1015.9,,1024.7,,,
112,인천,2024-02-11 11:00,2.3,,,,1.7,,230,,58,,4.2,-5.1,1015.9,,1024.6,,,
112,인천,2024-02-11 12:00,4,,,,3,,230,,53,,4.3,-4.7,1015.6,,1024.2,,,
112,인천,2024-02-11 13:00,4.6,,,,3.6,,230,,54,,4.6,-3.9,1014.7,,1023.3,,,
112,인천,2024-02-11 14:00,5,,,,4.2,,230,,57,,5,-2.8,1014,,1022.6,,,
112,인천,2024-02-11 15:00,4.1,,,,5,,250,,62,,5.1,-2.5,1014.1,,1022.7,,,
112,인천,2024-02-11 16:00,4.2,,,,5,,270,,60,,5,-2.8,1014.5,,1023.1,,,
112,인천,2024-02-11 17:00,3.9,,,,4.2,,270,,62,,5,-2.7,1014.8,,1023.4,,,
112,인천,2024-02-11 18:00,3.2,,,,2.9,,250,,67,,5.2,-2.3,1015.4,,1024,,,
112,인천,2024-02-11 19:00,2.7,,,,3.5,,250,,74,,5.5,-1.4,1016.3,,1025,,,
112,인천,2024-02-11 20:00,2.4,,,,3.8,,250,,77,,5.6,-1.2,1017,,1025.7,,,
112,인천,2024-02-11 21:00,2.2,,,,2.2,,270,,76,,5.4,-1.6,1017.8,,1026.5,,,
112,인천,2024-02-11 22:00,2,,,,2.4,,290,,77,,5.4,-1.6,1018.3,,1027,,,
112,인천,2024-02-11 23:00,1.5,,,,3.2,,320,,77,,5.2,-2.1,1018.8,,1027.5,,,
112,인천,2024-02-12 0:00,1,,,,2.4,,340,,82,,5.4,-1.7,1019.1,,1027.9,,,
112,인천,2024-02-12 1:00,0.4,,,,2.4,,20,,81,,5.1,-2.4,1019.3,,1028.1,,,
112,인천,2024-02-12 2:00,-0.2,,,,0.5,,90,,76,,4.6,-3.9,1019.5,,1028.3,,,
112,인천,2024-02-12 3:00,-0.3,,,,1.1,,50,,81,,4.9,-3.1,1019.5,,1028.3,,,
112,인천,2024-02-12 4:00,-0.9,,,,0.6,,70,,74,,4.2,-4.9,1019.5,,1028.3,,,
112,인천,2024-02-12 5:00,-1.1,,,,1.4,,160,,81,,4.6,-3.9,1019.7,,1028.5,,,
112,인천,2024-02-12 6:00,-1.2,,,,1.8,,140,,75,,4.2,-5,1019.9,,1028.7,,,
112,인천,2024-02-12 7:00,-1.6,,,,1.9,,200,,75,,4.1,-5.4,1020.5,,1029.4,,,
112,인천,2024-02-12 8:00,-1.1,,,,1.8,,160,,85,,4.8,-3.3,1021.2,,1030,,,
112,인천,2024-02-12 9:00,0.8,,,,2.2,,140,,84,,5.4,-1.6,1021.7,,1030.5,,,
112,인천,2024-02-12 10:00,3,,,,2.5,,140,,74,,5.6,-1.1,1021.9,,1030.6,,,
112,인천,2024-02-12 11:00,4.3,,,,4.1,,160,,62,,5.2,-2.3,1022,,1030.7,,,
112,인천,2024-02-12 12:00,6.2,,,,2.8,,160,,49,,4.6,-3.7,1021.7,,1030.3,,,
112,인천,2024-02-12 13:00,7,,,,3.6,,160,,42,,4.2,-5,1021,,1029.6,,,
112,인천,2024-02-12 14:00,7.8,,,,2.8,,200,,42,,4.4,-4.3,1020.2,,1028.7,,,
112,인천,2024-02-12 15:00,8.4,,,,2.4,,200,,44,,4.9,-3.1,1019.7,,1028.2,,,
112,인천,2024-02-12 16:00,8.3,,,,2.8,,230,,47,,5.2,-2.3,1019.6,,1028.1,,,
112,인천,2024-02-12 17:00,7.3,,,,1.9,,230,,53,,5.4,-1.6,1019.6,,1028.1,,,
112,인천,2024-02-12 18:00,5.9,,,,1.8,,180,,59,,5.5,-1.5,1019.4,,1028,,,
112,인천,2024-02-12 19:00,5.5,,,,2.1,,160,,62,,5.6,-1.2,1019.5,,1028.1,,,
112,인천,2024-02-12 20:00,5.6,,,,3.3,,160,,59,,5.4,-1.7,1019,,1027.6,,,
112,인천,2024-02-12 21:00,5.7,,,,3.9,,160,,53,,4.9,-3.1,1019,,1027.6,,,
112,인천,2024-02-12 22:00,6,,,,5.7,,160,,58,,5.4,-1.6,1018.9,,1027.5,,,
112,인천,2024-02-12 23:00,6.1,,,,4.8,,160,,63,,5.9,-0.4,1018.9,,1027.5,,,
112,인천,2024-02-13 0:00,6,,,,4.4,,160,,65,,6.1,0,1018.8,,1027.4,,,
112,인천,2024-02-13 1:00,5.9,,,,4.5,,180,,65,,6.1,-0.1,1018.6,,1027.2,,,
112,인천,2024-02-13 2:00,6.1,,,,4.7,,180,,67,,6.3,0.4,1018.5,,1027.1,,,
112,인천,2024-02-13 3:00,6.1,,,,4.7,,180,,69,,6.5,0.8,1018.2,,1026.8,,,
112,인천,2024-02-13 4:00,6,,,,4.6,,160,,69,,6.4,0.7,1017.8,,1026.4,,,
112,인천,2024-02-13 5:00,5.9,,,,5.4,,160,,70,,6.5,0.8,1017.5,,1026.1,,,
112,인천,2024-02-13 6:00,5.9,,,,4.7,,160,,72,,6.7,1.2,1017.4,,1026,,,
112,인천,2024-02-13 7:00,5.3,,,,4.2,,160,,73,,6.5,0.8,1017.3,,1025.9,,,
112,인천,2024-02-13 8:00,5.4,,,,4.1,,160,,73,,6.5,0.9,1017.4,,1026,,,
112,인천,2024-02-13 9:00,6.5,,,,3.4,,140,,70,,6.8,1.4,1017.7,,1026.3,,,
112,인천,2024-02-13 10:00,8.7,,,,3.7,,160,,67,,7.5,2.9,1017.5,,1026,,,
112,인천,2024-02-13 11:00,10.1,,,,4.9,,180,,64,,7.8,3.5,1017.6,,1026.1,,,
112,인천,2024-02-13 12:00,11.3,,,,4.6,,200,,63,,8.4,4.5,1017.2,,1025.6,,,
112,인천,2024-02-13 13:00,12.5,,,,5,,200,,63,,9.1,5.6,1016.5,,1024.8,,,
112,인천,2024-02-13 14:00,12.5,,,,5.4,,200,,63,,9.1,5.6,1015.8,,1024.1,,,
112,인천,2024-02-13 15:00,12.4,,,,6.1,,200,,64,,9.2,5.7,1015.5,,1023.8,,,
112,인천,2024-02-13 16:00,12.5,,,,4.9,,200,,65,,9.3,6,1015.4,,1023.7,,,
112,인천,2024-02-13 17:00,11.7,,,,4.3,,200,,66,,9,5.5,1015.3,,1023.7,,,
112,인천,2024-02-13 18:00,10.5,,,,3.9,,200,,71,,9,5.4,1015.3,,1023.7,,,
112,인천,2024-02-13 19:00,10.5,,,,2.9,,180,,74,,9.3,6,1015.4,,1023.8,,,
112,인천,2024-02-13 20:00,10.5,,,,3.8,,160,,77,,9.7,6.6,1015.2,,1023.6,,,
112,인천,2024-02-13 21:00,10.4,,,,4.2,,160,,78,,9.8,6.7,1015.2,,1023.6,,,
112,인천,2024-02-13 22:00,10.4,,,,3.4,,160,,79,,9.9,6.9,1015.3,,1023.7,,,
112,인천,2024-02-13 23:00,10.7,,,,3.5,,160,,77,,9.9,6.8,1015.1,,1023.5,,,
112,인천,2024-02-14 0:00,11.1,,,,3.3,,160,,74,,9.7,6.6,1015,,1023.4,,,
112,인천,2024-02-14 1:00,11.2,,,,2.6,,160,,73,,9.7,6.5,1014.8,,1023.2,,,
112,인천,2024-02-14 2:00,11.4,,,,2.6,,160,,72,,9.7,6.5,1014.6,,1023,,,
112,인천,2024-02-14 3:00,11.6,,,,3.1,,160,,70,,9.5,6.3,1014,,1022.4,,,
112,인천,2024-02-14 4:00,11.6,,,,2.3,,160,,70,,9.5,6.3,1013.7,,1022.1,,,
112,인천,2024-02-14 5:00,12,,,,2.7,,180,,70,,9.7,6.6,1013.4,,1021.7,,,
112,인천,2024-02-14 6:00,12.1,,,,2.7,,180,,71,,9.9,6.9,1013.4,,1021.7,,,
112,인천,2024-02-14 7:00,12,,,,2.9,,200,,73,,10.2,7.3,1013.4,,1021.7,,,
112,인천,2024-02-14 8:00,11.9,,,,2.2,,180,,75,,10.4,7.6,1013.7,,1022.1,,,
112,인천,2024-02-14 9:00,12.5,,,,2.4,,180,,75,,10.8,8.1,1013.5,,1021.8,,,
112,인천,2024-02-14 10:00,13.3,,,,2.9,,200,,72,,10.9,8.3,1013.7,,1022,,,
112,인천,2024-02-14 11:00,13.9,,,,2.4,,200,,70,,11.1,8.5,1013.3,,1021.6,,,
112,인천,2024-02-14 12:00,13.8,,,,2.9,,200,,73,,11.5,9,1012.6,,1020.9,,,
112,인천,2024-02-14 13:00,14,,,,3.1,,200,,74,,11.8,9.4,1012,,1020.3,,,
112,인천,2024-02-14 14:00,14.8,,,,3,,230,,74,,12.4,10.2,1011,,1019.2,,,
112,인천,2024-02-14 15:00,13.9,,,,3.3,,230,,79,,12.5,10.3,1010.7,,1018.9,,,
112,인천,2024-02-14 16:00,12.9,,,,3.3,,230,,81,,12,9.7,1010.8,,1019.1,,,
112,인천,2024-02-14 17:00,12.6,,,,2.1,,200,,85,,12.4,10.1,1010.6,,1018.9,,,
112,인천,2024-02-14 18:00,10,,,,2.4,,200,,90,,11,8.4,1010.9,,1019.3,,,
112,인천,2024-02-14 19:00,10.1,,,,0.6,,200,,92,,11.3,8.8,1011.3,,1019.7,,,
112,인천,2024-02-14 20:00,10.6,,,,1.8,,250,,92,,11.7,9.3,1011.9,,1020.3,,,
112,인천,2024-02-14 21:00,9.9,,,,1.1,,250,,91,,11,8.4,1011.7,,1020.1,,,
112,인천,2024-02-14 22:00,8.5,,,,2.3,,200,,93,,10.3,7.4,1011.6,,1020,,,
112,인천,2024-02-14 23:00,8,,,,3,,180,,96,,10.2,7.3,1011.5,,1020,,,
112,인천,2024-02-15 0:00,8.6,,0,,3.3,,180,,97,,10.8,8.1,1011.3,,1019.7,,,
112,인천,2024-02-15 1:00,8.5,,,9,2.4,,200,,97,,10.7,8,1010.9,,1019.3,,,
112,인천,2024-02-15 2:00,7.9,,,9,2.4,,200,,97,,10.3,7.4,1010.4,,1018.8,,,
112,인천,2024-02-15 3:00,7.3,,0,,1.4,,230,,97,,9.9,6.8,1009.8,,1018.3,,,
112,인천,2024-02-15 4:00,7.1,,,9,2.9,,270,,97,,9.7,6.6,1009.6,,1018.1,,,
112,인천,2024-02-15 5:00,6.6,,,9,2.3,,290,,97,,9.4,6.1,1009.4,,1017.9,,,
112,인천,2024-02-15 6:00,6.6,,,9,1.7,,270,,97,,9.4,6.1,1008.8,,1017.3,,,
112,인천,2024-02-15 7:00,6.3,,,9,2.1,,320,,97,,9.2,5.8,1008.4,,1016.9,,,
112,인천,2024-02-15 8:00,5.8,,,9,0.4,,0,,97,,8.9,5.3,1008.4,,1016.9,,,
112,인천,2024-02-15 9:00,5.8,,0.5,,3.5,,270,,97,,8.9,5.3,1009.2,,1017.7,,,
112,인천,2024-02-15 10:00,3.3,,,9,6.9,,290,,95,,7.3,2.5,1009.5,,1018.1,,,
112,인천,2024-02-15 11:00,3,,,9,6.4,,290,,95,,7.2,2.2,1010.1,,1018.7,,,
112,인천,2024-02-15 12:00,0.8,,3.7,,5.5,,320,,97,,6.2,0.3,1010.8,,1019.5,,,
112,인천,2024-02-15 13:00,0.7,,,9,4.3,,290,,98,,6.3,0.4,1010.6,,1019.3,,0.5,
112,인천,2024-02-15 14:00,0.1,,,9,3.3,,320,,94,,5.8,-0.7,1011,,1019.7,,1.1,
112,인천,2024-02-15 15:00,2,,2.7,,5.4,,290,,82,,5.8,-0.7,1011,,1019.7,,,1.1
112,인천,2024-02-15 16:00,2.5,,,9,3.8,,320,,80,,5.8,-0.6,1011.4,,1020,,,
112,인천,2024-02-15 17:00,2.4,,,9,3.6,,320,,67,,4.9,-3.1,1012,,1020.6,,,
112,인천,2024-02-15 18:00,2.5,,,9,4,,290,,67,,4.9,-3,1013.5,,1022.2,,,
112,인천,2024-02-15 19:00,2.2,,,9,5.2,,290,,67,,4.8,-3.3,1014.2,,1022.9,,,
