일시,기온(°C),풍속(m/s),습도(%),강풍 특보,건조 특보,폭염 특보,한파 특보
2024-02-25 3:00,1.4,1.7,92,해당없음,해당없음,해당없음,해당없음
2024-02-25 4:00,1.3,1.3,93,해당없음,해당없음,해당없음,해당없음
2024-02-25 5:00,1.0,2.5,93,해당없음,해당없음,해당없음,해당없음
2024-02-25 6:00,0.8,2.6,95,해당없음,해당없음,해당없음,해당없음
2024-02-25 7:00,1.0,1.1,94,해당없음,해당없음,해당없음,해당없음
2024-02-25 8:00,1.0,2.8,94,해당없음,해당없음,해당없음,해당없음
2024-02-25 9:00,1.1,2.7,95,해당없음,해당없음,해당없음,해당없음
2024-02-25 10:00,1.5,2.3,93,해당없음,해당없음,해당없음,해당없음
2024-02-25 11:00,2.3,1.9,89,해당없음,해당없음,해당없음,해당없음
2024-02-25 12:00,3.3,2.2,86,해당없음,해당없음,해당없음,해당없음
2024-02-25 13:00,4.5,3.5,78,해당없음,해당없음,해당없음,해당없음
2024-02-25 14:00,5.1,2.6,71,해당없음,해당없음,해당없음,해당없음
2024-02-25 15:00,4.6,3.2,69,해당없음,해당없음,해당없음,해당없음
2024-02-25 16:00,4.7,3.9,69,해당없음,해당없음,해당없음,해당없음
2024-02-25 17:00,4.8,2.9,64,해당없음,해당없음,해당없음,해당없음
2024-02-25 18:00,4.4,4.1,66,해당없음,해당없음,해당없음,해당없음
2024-02-25 19:00,3.7,4.0,68,해당없음,해당없음,해당없음,해당없음
2024-02-25 20:00,3.0,3.9,70,해당없음,해당없음,해당없음,해당없음
2024-02-25 21:00,2.3,3.1,76,해당없음,해당없음,해당없음,해당없음
2024-02-25 22:00,2.1,3.1,74,해당없음,해당없음,해당없음,해당없음
2024-02-25 23:00,1.7,2.6,77,해당없음,해당없음,해당없음,해당없음
2024-02-26 0:00,1.2,3.0,80,해당없음,해당없음,해당없음,해당없음
2024-02-26 1:00,1.0,2.8,80,해당없음,해당없음,해당없음,해당없음
2024-02-26 2:00,0.7,3.0,79,해당없음,해당없음,해당없음,해당없음
2024-02-26 3:00,0.4,2.7,78,해당없음,해당없음,해당없음,해당없음
2024-02-26 4:00,0.1,2.9,80,해당없음,해당없음,해당없음,해당없음
2024-02-26 5:00,-0.2,2.7,80,해당없음,해당없음,해당없음,해당없음
2024-02-26 6:00,-0.2,2.4,80,해당없음,해당없음,해당없음,해당없음
2024-02-26 7:00,-0.2,1.4,81,해당없음,해당없음,해당없음,해당없음
2024-02-26 8:00,-0.1,1.2,81,해당없음,해당없음,해당없음,해당없음
2024-02-26 9:00,1.0,1.3,79,해당없음,해당없음,해당없음,해당없음
2024-02-26 10:00,2.3,2.2,75,해당없음,해당없음,해당없음,해당없음
2024-02-26 11:00,3.7,2.7,71,해당없음,해당없음,해당없음,해당없음
2024-02-26 12:00,6.1,1.3,65,해당없음,해당없음,해당없음,해당없음
2024-02-26 13:00,6.1,2.7,61,해당없음,해당없음,해당없음,해당없음
2024-02-26 14:00,7.1,3.7,56,해당없음,해당없음,해당없음,해당없음
2024-02-26 15:00,7.9,3.5,58,해당없음,해당없음,해당없음,해당없음
2024-02-26 16:00,7.6,3.5,54,해당없음,해당없음,해당없음,해당없음
2024-02-26 17:00,7.5,3.0,51,해당없음,해당없음,해당없음,해당없음
2024-02-26 18:00,6.5,3.0,54,해당없음,해당없음,해당없음,해당없음
2024-02-26 19:00,5.2,3.1,67,해당없음,해당없음,해당없음,해당없음
2024-02-26 20:00,4.3,3.5,74,해당없음,해당없음,해당없음,해당없음
2024-02-26 21:00,4.0,2.7,77,해당없음,해당없음,해당없음,해당없음
2024-02-26 22:00,4.1,2.5,68,해당없음,해당없음,해당없음,해당없음
2024-02-26 23:00,4.6,3.4,56,해당없음,해당없음,해당없음,해당없음
2024-02-27 0:00,4.4,2.2,55,해당없음,해당없음,해당없음,해당없음
2024-02-27 1:00,3.4,1.5,62,해당없음,해당없음,해당없음,해당없음
2024-02-27 2:00,3.6,3.3,57,해당없음,해당없음,해당없음,해당없음
2024-02-27 3:00,3.1,3.0,59,해당없음,해당없음,해당없음,해당없음
2024-02-27 4:00,2.8,3.2,59,해당없음,해당없음,해당없음,해당없음
2024-02-27 5:00,2.5,3.9,57,해당없음,해당없음,해당없음,해당없음
2024-02-27 6:00,2.1,3.8,59,해당없음,해당없음,해당없음,해당없음
2024-02-27 7:00,1.9,4.7,59,해당없음,해당없음,해당없음,해당없음
2024-02-27 8:00,2.0,4.3,58,해당없음,해당없음,해당없음,해당없음
2024-02-27 9:00,3.0,3.7,54,해당없음,해당없음,해당없음,해당없음
2024-02-27 10:00,3.9,4.4,49,해당없음,해당없음,해당없음,해당없음
2024-02-27 11:00,5.0,4.3,45,해당없음,해당없음,해당없음,해당없음
2024-02-27 12:00,7.1,3.5,43,해당없음,해당없음,해당없음,해당없음
2024-02-27 13:00,8.1,2.9,41,해당없음,해당없음,해당없음,해당없음
2024-02-27 14:00,8.2,2.3,40,해당없음,해당없음,해당없음,해당없음
2024-02-27 15:00,9.1,2.9,39,해당없음,해당없음,해당없음,해당없음
2024-02-27 16:00,8.7,2.3,41,해당없음,해당없음,해당없음,해당없음
2024-02-27 17:00,8.2,2.0,43,해당없음,해당없음,해당없음,해당없음
2024-02-27 18:00,7.5,1.9,47,해당없음,해당없음,해당없음,해당없음
2024-02-27 19:00,7.1,0.3,49,해당없음,해당없음,해당없음,해당없음
2024-02-27 20:00,6.9,1.4,52,해당없음,해당없음,해당없음,해당없음
2024-02-27 21:00,6.7,1.5,55,해당없음,해당없음,해당없음,해당없음
2024-02-27 22:00,6.3,1.3,55,해당없음,해당없음,해당없음,해당없음
2024-02-27 23:00,6.4,1.8,50,해당없음,해당없음,해당없음,해당없음
2024-02-28 0:00,6.1,3.3,50,해당없음,해당없음,해당없음,해당없음
2024-02-28 1:00,5.6,2.1,52,해당없음,해당없음,해당없음,해당없음
2024-02-28 2:00,5.4,1.8,53,해당없음,해당없음,해당없음,해당없음
2024-02-28 3:00,5.0,2.0,54,해당없음,해당없음,해당없음,해당없음
2024-02-28 4:00,4.7,2.0,56,해당없음,해당없음,해당없음,해당없음
2024-02-28 5:00,4.6,2.0,57,해당없음,해당없음,해당없음,해당없음
2024-02-28 6:00,4.3,2.9,59,해당없음,해당없음,해당없음,해당없음
2024-02-28 7:00,3.9,2.0,59,해당없음,해당없음,해당없음,해당없음
2024-02-28 8:00,4.1,2.5,59,해당없음,해당없음,해당없음,해당없음
2024-02-28 9:00,4.8,2.5,58,해당없음,해당없음,해당없음,해당없음
2024-02-28 10:00,5.7,2.2,57,해당없음,해당없음,해당없음,해당없음
2024-02-28 11:00,7.3,1.9,54,해당없음,해당없음,해당없음,해당없음
2024-02-28 12:00,8.4,2.3,52,해당없음,해당없음,해당없음,해당없음
2024-02-28 13:00,8.8,3.0,53,해당없음,해당없음,해당없음,해당없음
2024-02-28 14:00,8.5,2.2,54,해당없음,해당없음,해당없음,해당없음
2024-02-28 15:00,8.2,3.2,55,해당없음,해당없음,해당없음,해당없음
2024-02-28 16:00,8.0,2.8,55,해당없음,해당없음,해당없음,해당없음
2024-02-28 17:00,7.2,2.6,61,해당없음,해당없음,해당없음,해당없음
2024-02-28 18:00,6.7,1.8,63,해당없음,해당없음,해당없음,해당없음
2024-02-28 19:00,5.9,2.4,69,해당없음,해당없음,해당없음,해당없음
2024-02-28 20:00,5.5,1.9,70,해당없음,해당없음,해당없음,해당없음
2024-02-28 21:00,5.2,2.2,72,해당없음,해당없음,해당없음,해당없음
2024-02-28 22:00,4.9,1.4,76,해당없음,해당없음,해당없음,해당없음
2024-02-28 23:00,4.5,2.6,77,해당없음,해당없음,해당없음,해당없음
2024-02-29 0:00,4.4,2.3,81,해당없음,해당없음,해당없음,해당없음
2024-02-29 1:00,4.0,1.8,84,해당없음,해당없음,해당없음,해당없음
2024-02-29 2:00,3.8,2.6,76,해당없음,해당없음,해당없음,해당없음
2024-02-29 3:00,3.6,2.5,78,해당없음,해당없음,해당없음,해당없음
2024-02-29 4:00,3.1,2.4,85,해당없음,해당없음,해당없음,해당없음
2024-02-29 5:00,3.0,2.7,86,해당없음,해당없음,해당없음,해당없음
2024-02-29 6:00,2.9,2.0,83,해당없음,해당없음,해당없음,해당없음
2024-02-29 7:00,3.1,2.7,82,해당없음,해당없음,해당없음,해당없음
2024-02-29 8:00,3.4,3.6,76,해당없음,해당없음,해당없음,해당없음
2024-02-29 9:00,3.6,2.4,75,해당없음,해당없음,해당없음,해당없음
2024-02-29 10:00,4.5,2.6,71,해당없음,해당없음,해당없음,해당없음
2024-02-29 11:00,5.1,2.7,66,해당없음,해당없음,해당없음,해당없음
2024-02-29 12:00,5.9,2.7,61,해당없음,해당없음,해당없음,해당없음
2024-02-29 13:00,6.6,3.8,58,해당없음,해당없음,해당없음,해당없음
2024-02-29 14:00,7.3,3.6,55,해당없음,해당없음,해당없음,해당없음
2024-02-29 15:00,6.9,3.9,54,해당없음,해당없음,해당없음,해당없음
2024-02-29 16:00,7.5,4.4,50,해당없음,해당없음,해당없음,해당없음
2024-02-29 17:00,7.5,3.4,50,해당없음,해당없음,해당없음,해당없음
2024-02-29 18:00,6.4,4.2,52,해당없음,해당없음,해당없음,해당없음
2024-02-29 19:00,5.2,3.8,59,해당없음,해당없음,해당없음,해당없음
2024-02-29 20:00,4.3,5.3,60,해당없음,해당없음,해당없음,해당없음
2024-02-29 21:00,2.7,5.8,46,해당없음,해당없음,해당없음,해당없음
2024-02-29 22:00,1.3,5.9,47,해당없음,해당없음,해당없음,해당없음
2024-02-29 23:00,0.7,5.3,50,해당없음,해당없음,해당없음,해당없음
2024-03-01 0:00,0.1,7.5,54,해당없음,해당없음,해당없음,해당없음
2024-03-01 1:00,-1.0,8.2,50,해당없음,해당없음,해당없음,해당없음
2024-03-01 2:00,-1.7,6.4,53,해당없음,해당없음,해당없음,해당없음
2024-03-01 3:00,-2.3,7.7,45,해당없음,해당없음,해당없음,해당없음
2024-03-01 4:00,-2.5,7.8,40,해당없음,해당없음,해당없음,해당없음
2024-03-01 5:00,-3.1,7.7,32,해당없음,해당없음,해당없음,해당없음
2024-03-01 6:00,-4.1,7.8,32,해당없음,해당없음,해당없음,해당없음
2024-03-01 7:00,-4.7,7.4,37,해당없음,해당없음,해당없음,해당없음
2024-03-01 8:00,-5.0,7.4,38,해당없음,해당없음,해당없음,해당없음
2024-03-01 9:00,-5.0,6.5,41,해당없음,해당없음,해당없음,해당없음
2024-03-01 10:00,-4.5,6.0,36,해당없음,해당없음,해당없음,해당없음
2024-03-01 11:00,-4.1,5.8,29,해당없음,해당없음,해당없음,해당없음
2024-03-01 12:00,-3.5,4.7,33,해당없음,해당없음,해당없음,해당없음
2024-03-01 13:00,-3.4,5.9,29,해당없음,해당없음,해당없음,해당없음
2024-03-01 14:00,-2.9,5.3,36,해당없음,해당없음,해당없음,해당없음
2024-03-01 15:00,-2.4,5.5,38,해당없음,해당없음,해당없음,해당없음
2024-03-01 16:00,-2.9,4.7,41,해당없음,해당없음,해당없음,해당없음
2024-03-01 17:00,-3.3,5.2,42,해당없음,해당없음,해당없음,해당없음
2024-03-01 18:00,-4.2,5.7,39,해당없음,해당없음,해당없음,해당없음
2024-03-01 19:00,-5.1,5.4,44,해당없음,해당없음,해당없음,해당없음
2024-03-01 20:00,-5.6,5.1,46,해당없음,해당없음,해당없음,해당없음
2024-03-01 21:00,-5.9,5.0,48,해당없음,해당없음,해당없음,해당없음
2024-03-01 22:00,-6.3,4.1,50,해당없음,해당없음,해당없음,해당없음
2024-03-01 23:00,-6.5,5.1,50,해당없음,해당없음,해당없음,해당없음
2024-03-02 0:00,-6.7,3.0,52,해당없음,해당없음,해당없음,해당없음
2024-03-02 1:00,-6.9,1.7,51,해당없음,해당없음,해당없음,해당없음
2024-03-02 2:00,-7.1,1.6,51,해당없음,해당없음,해당없음,해당없음
2024-03-02 3:00,-7.7,0.3,51,해당없음,해당없음,해당없음,해당없음
2024-03-02 4:00,-7.7,0.6,52,해당없음,해당없음,해당없음,해당없음
2024-03-02 5:00,-7.2,1.7,54,해당없음,해당없음,해당없음,해당없음
2024-03-02 6:00,-7.2,1.8,55,해당없음,해당없음,해당없음,해당없음
2024-03-02 7:00,-6.7,2.9,56,해당없음,해당없음,해당없음,해당없음
2024-03-02 8:00,-5.8,4.3,55,해당없음,해당없음,해당없음,해당없음
2024-03-02 9:00,-3.9,4.3,58,해당없음,해당없음,해당없음,해당없음
2024-03-02 10:00,-1.9,4.6,59,해당없음,해당없음,해당없음,해당없음
2024-03-02 11:00,0.5,4.6,61,해당없음,해당없음,해당없음,해당없음
2024-03-02 12:00,1.6,5.1,56,해당없음,해당없음,해당없음,해당없음
2024-03-02 13:00,3.2,6.4,50,해당없음,해당없음,해당없음,해당없음
2024-03-02 14:00,3.0,6.7,53,해당없음,해당없음,해당없음,해당없음
2024-03-02 15:00,3.2,6.4,56,해당없음,해당없음,해당없음,해당없음
2024-03-02 16:00,3.4,6.6,59,해당없음,해당없음,해당없음,해당없음
2024-03-02 17:00,3.7,6.3,62,해당없음,해당없음,해당없음,해당없음
2024-03-02 18:00,3.6,5.9,66,해당없음,해당없음,해당없음,해당없음
2024-03-02 19:00,3.8,5.7,66,해당없음,해당없음,해당없음,해당없음
2024-03-02 20:00,4.0,5.0,67,해당없음,해당없음,해당없음,해당없음
2024-03-02 21:00,4.2,3.8,75,해당없음,해당없음,해당없음,해당없음
2024-03-02 22:00,4.3,3.5,74,해당없음,해당없음,해당없음,해당없음
2024-03-02 23:00,4.3,6.5,77,해당없음,해당없음,해당없음,해당없음
2024-03-03 0:00,4.1,5.8,80,해당없음,해당없음,해당없음,해당없음
2024-03-03 1:00,4.2,5.5,83,해당없음,해당없음,해당없음,해당없음
2024-03-03 2:00,4.0,5.5,80,해당없음,해당없음,해당없음,해당없음
2024-03-03 3:00,2.8,2.7,79,해당없음,해당없음,해당없음,해당없음
2024-03-03 4:00,1.9,2.4,76,해당없음,해당없음,해당없음,해당없음
2024-03-03 5:00,1.3,1.8,78,해당없음,해당없음,해당없음,해당없음
2024-03-03 6:00,1.0,2.6,81,해당없음,해당없음,해당없음,해당없음
2024-03-03 7:00,0.7,1.4,83,해당없음,해당없음,해당없음,해당없음
2024-03-03 8:00,1.1,1.7,84,해당없음,해당없음,해당없음,해당없음
2024-03-03 9:00,2.3,1.3,80,해당없음,해당없음,해당없음,해당없음
2024-03-03 10:00,3.4,0.8,72,해당없음,해당없음,해당없음,해당없음
2024-03-03 11:00,4.8,1.4,62,해당없음,해당없음,해당없음,해당없음
2024-03-03 12:00,5.1,2.4,63,해당없음,해당없음,해당없음,해당없음
2024-03-03 13:00,5.5,2.6,62,해당없음,해당없음,해당없음,해당없음
2024-03-03 14:00,6.8,2.1,61,해당없음,해당없음,해당없음,해당없음
2024-03-03 15:00,6.8,2.1,63,해당없음,해당없음,해당없음,해당없음
2024-03-03 16:00,6.7,3.3,64,해당없음,해당없음,해당없음,해당없음
2024-03-03 17:00,6.0,3.6,67,해당없음,해당없음,해당없음,해당없음
2024-03-03 18:00,5.2,3.3,69,해당없음,해당없음,해당없음,해당없음
2024-03-03 19:00,4.4,2.0,73,해당없음,해당없음,해당없음,해당없음
2024-03-03 20:00,3.9,2.9,78,해당없음,해당없음,해당없음,해당없음
2024-03-03 21:00,3.4,2.6,79,해당없음,해당없음,해당없음,해당없음
2024-03-03 22:00,3.0,2.1,81,해당없음,해당없음,해당없음,해당없음
2024-03-03 23:00,2.6,2.0,83,해당없음,해당없음,해당없음,해당없음
2024-03-04 0:00,2.2,2.3,86,해당없음,해당없음,해당없음,해당없음
2024-03-04 1:00,1.6,2.2,72,해당없음,해당없음,해당없음,해당없음
2024-03-04 2:00,0.9,1.7,60,해당없음,해당없음,해당없음,해당없음
2024-03-04 3:00,0.5,1.7,66,해당없음,해당없음,해당없음,해당없음
2024-03-04 4:00,-0.4,2.3,50,해당없음,해당없음,해당없음,해당없음
2024-03-04 5:00,-0.4,1.9,47,해당없음,해당없음,해당없음,해당없음
2024-03-04 6:00,-0.5,3.0,52,해당없음,해당없음,해당없음,해당없음
2024-03-04 7:00,-0.3,3.1,49,해당없음,해당없음,해당없음,해당없음
2024-03-04 8:00,0.5,3.0,40,해당없음,해당없음,해당없음,해당없음
2024-03-04 9:00,2.4,3.2,35,해당없음,해당없음,해당없음,해당없음
2024-03-04 10:00,4.3,2.1,30,해당없음,해당없음,해당없음,해당없음
2024-03-04 11:00,6.9,2.0,30,해당없음,해당없음,해당없음,해당없음
2024-03-04 12:00,8.4,1.7,26,해당없음,해당없음,해당없음,해당없음
2024-03-04 13:00,8.4,2.4,33,해당없음,해당없음,해당없음,해당없음
2024-03-04 14:00,9.2,2.7,31,해당없음,해당없음,해당없음,해당없음
2024-03-04 15:00,8.6,2.8,32,해당없음,해당없음,해당없음,해당없음
2024-03-04 16:00,8.6,2.0,40,해당없음,해당없음,해당없음,해당없음
2024-03-04 17:00,8.6,2.3,37,해당없음,해당없음,해당없음,해당없음
2024-03-04 18:00,7.7,1.7,46,해당없음,해당없음,해당없음,해당없음
2024-03-04 19:00,6.3,2.3,49,해당없음,해당없음,해당없음,해당없음
2024-03-04 20:00,5.8,2.1,49,해당없음,해당없음,해당없음,해당없음
2024-03-04 21:00,6.1,2.8,44,해당없음,해당없음,해당없음,해당없음
2024-03-04 22:00,5.8,3.1,42,해당없음,해당없음,해당없음,해당없음
2024-03-04 23:00,5.8,1.6,42,해당없음,해당없음,해당없음,해당없음
2024-03-05 0:00,6.2,2.3,37,해당없음,해당없음,해당없음,해당없음
2024-03-05 1:00,6.2,2.1,34,해당없음,해당없음,해당없음,해당없음
2024-03-05 2:00,6.0,2.9,36,해당없음,해당없음,해당없음,해당없음
2024-03-05 3:00,5.9,2.7,36,해당없음,해당없음,해당없음,해당없음
2024-03-05 4:00,6.0,2.3,35,해당없음,해당없음,해당없음,해당없음
2024-03-05 5:00,6.0,1.9,34,해당없음,해당없음,해당없음,해당없음
2024-03-05 6:00,6.5,2.2,33,해당없음,해당없음,해당없음,해당없음
2024-03-05 7:00,6.6,2.5,34,해당없음,해당없음,해당없음,해당없음
2024-03-05 8:00,6.0,1.4,39,해당없음,해당없음,해당없음,해당없음
2024-03-05 9:00,5.9,0.9,49,해당없음,해당없음,해당없음,해당없음
2024-03-05 10:00,6.5,2.1,48,해당없음,해당없음,해당없음,해당없음
2024-03-05 11:00,7.2,1.1,47,해당없음,해당없음,해당없음,해당없음
